profile,profile_label,coef1_re,coef1_im,coef3_re,coef3_im,index,input_i,input_q,input_magnitude,output_i,output_q,output_magnitude,phase_shift_deg
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,223,26250,0,26250.0,10500,3369,11027.246301774529,17.789209399174574
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,224,26367,0,26367.0,10547,3415,11086.091917353022,17.94137005241001
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,225,26484,0,26484.0,10593,3460,11143.753810992057,18.08863217335351
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,226,26602,0,26602.0,10641,3507,11204.01401284379,18.240891039941182
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,227,26719,0,26719.0,10687,3553,11262.139139612866,18.38990245082624
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,228,26836,0,26836.0,10734,3600,11321.605716505057,18.540571893258207
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,229,26953,0,26953.0,10781,3647,11381.149766170376,18.68966580898135
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,230,27070,0,27070.0,10828,3695,11441.092998485765,18.841946464212473
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,231,27188,0,27188.0,10875,3744,11501.441692240152,18.997349118710332
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,232,27305,0,27305.0,10922,3792,11561.54609038082,19.146446902656134
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,233,27422,0,27422.0,10969,3841,11622.058423532382,19.298654533847348
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,234,27539,0,27539.0,11015,3890,11681.708993122538,19.450917475689014
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,235,27656,0,27656.0,11062,3940,11742.718765260453,19.604591868810207
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,236,27773,0,27773.0,11109,3990,11803.812138457643,19.756676591506544
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,237,27891,0,27891.0,11156,4042,11865.668965549308,19.91627440249449
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,238,28008,0,28008.0,11203,4093,11927.273703575349,20.069703708761377
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,239,28125,0,28125.0,11250,4144,11988.96309111009,20.22155514907524
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,240,28242,0,28242.0,11297,4196,12051.0839761409,20.37630787375217
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,241,28359,0,28359.0,11343,4248,12112.355386133615,20.5311311240788
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,242,28477,0,28477.0,11391,4302,12176.291923241657,20.689875016586537
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,243,28594,0,28594.0,11437,4355,12238.096012043703,20.84591628782252
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,244,28711,0,28711.0,11484,4409,12301.28192506781,21.003067416750344
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,245,28828,0,28828.0,11531,4463,12364.559434124614,21.158611216381157
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,246,28945,0,28945.0,11578,4517,12427.927140114718,21.312569962817896
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,247,29062,0,29062.0,11625,4572,12491.749637260587,21.46923413581931
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,248,29180,0,29180.0,11672,4628,12556.033131526852,21.6285465019038
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,249,29297,0,29297.0,11719,4684,12620.412711159648,21.78623469996626
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,250,29414,0,29414.0,11765,4740,12683.959358181499,21.944009038446968
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,251,29531,0,29531.0,11812,4797,12748.903992108499,22.10268232955637
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,252,29648,0,29648.0,11859,4854,12813.945411152648,22.25974601752716
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,253,29766,0,29766.0,11906,4913,12879.844913662586,22.423446900617687
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,254,29883,0,29883.0,11953,4971,12945.464456712243,22.581393359470784
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,255,30000,0,30000.0,12000,5029,13011.181383717621,22.73774548330495
